1	0.548
2	0.642
3	0.719
4	0.864
5	0.507
6	0.372
7	0.616
8	0.849
9	0.449
10	0.762
11	0.823
12	0.372
13	0.511
14	0.823
15	0.373
16	0.848
17	0.823
18	0.394
19	0.823
20	0.511
21	0.512
22	0.373
23	0.823
24	0.373
25	0.879
26	0.373
27	0.512
28	0.373
29	0.373
30	0.871
31	0.879
32	0.373
33	0.879
34	0.512
35	0.824
36	0.373
37	0.373
38	0.512
39	0.879
40	0.512
41	0.373
42	0.879
43	0.512
44	0.512
45	0.373
46	0.823
47	0.823
48	0.373
49	0.879
50	0.512
51	0.373
52	0.373
53	0.879
54	0.823
55	0.373
56	0.823
57	0.823
58	0.879
59	0.823
60	0.879
61	0.823
62	0.823
63	0.512
64	0.512
65	0.373
66	0.373
67	0.879
68	0.879
69	0.512
70	0.512
71	0.879
72	0.823
73	0.512
74	0.879
75	0.823
76	0.879
77	0.823
78	0.823
79	0.879
80	0.823
81	0.512
82	0.512
83	0.512
84	0.512
85	0.512
86	0.823
87	0.823
88	0.512
89	0.879
90	0.512
91	0.373
92	0.373
93	0.823
94	0.823
95	0.823
96	0.373
97	0.879
98	0.512
99	0.373
100	0.512
