1	0.499
2	0.683
3	0.761
4	0.772
5	0.514
6	0.513
7	0.795
8	0.785
9	0.515
10	0.791
11	0.744
12	0.515
13	0.513
14	0.799
15	0.513
16	0.799
17	0.799
18	0.513
19	0.799
20	0.799
21	0.513
22	0.513
23	0.518
24	0.513
25	0.799
26	0.513
27	0.513
28	0.799
29	0.799
30	0.799
31	0.799
32	0.799
33	0.799
34	0.799
35	0.799
36	0.799
37	0.513
38	0.513
39	0.799
40	0.513
41	0.513
42	0.799
43	0.513
44	0.513
45	0.513
46	0.799
47	0.799
48	0.513
49	0.799
50	0.799
51	0.799
52	0.513
53	0.799
54	0.799
55	0.513
56	0.799
57	0.799
58	0.799
59	0.799
60	0.799
61	0.799
62	0.799
63	0.513
64	0.513
65	0.513
66	0.513
67	0.799
68	0.799
69	0.513
70	0.513
71	0.513
72	0.513
73	0.513
74	0.799
75	0.513
76	0.799
77	0.513
78	0.799
79	0.799
80	0.799
81	0.513
82	0.799
83	0.513
84	0.799
85	0.513
86	0.799
87	0.799
88	0.513
89	0.799
90	0.513
91	0.513
92	0.513
93	0.799
94	0.799
95	0.513
96	0.513
97	0.799
98	0.513
99	0.513
100	0.513
