0.000	0.087	3.142
0.100	0.402	3.111
0.200	0.713	3.050
0.300	1.018	2.965
0.400	1.315	2.861
0.501	1.602	2.748
0.601	1.877	2.634
0.701	2.140	2.527
0.801	2.393	2.433
0.901	2.637	2.357
1.001	2.873	2.302
1.101	3.103	2.270
1.201	3.330	2.262
1.301	3.557	2.276
1.401	3.785	2.312
1.502	4.016	2.367
1.602	4.253	2.437
1.702	4.497	2.519
1.802	4.749	2.607
1.902	5.010	2.696
2.002	5.280	2.779
2.102	5.558	2.848
2.202	5.843	2.899
2.302	6.133	2.924
2.402	6.426	2.922
2.503	6.719	2.890
2.603	7.008	2.831
2.703	7.291	2.748
2.803	7.566	2.650
2.903	7.832	2.542
3.003	8.086	2.432
3.103	8.329	2.326
3.203	8.562	2.232
3.303	8.786	2.152
3.403	9.001	2.090
3.504	9.210	2.048
3.604	9.415	2.027
3.704	9.618	2.026
3.804	9.821	2.046
3.904	10.026	2.084
4.004	10.234	2.140
4.104	10.449	2.211
4.204	10.670	2.293
4.304	10.899	2.383
4.404	11.138	2.475
4.505	11.386	2.566
4.605	11.642	2.648
4.705	11.908	2.716
4.805	12.179	2.764
4.905	12.456	2.787
5.005	12.735	2.783
5.105	13.014	2.752
5.205	13.289	2.694
5.305	13.559	2.615
5.405	13.821	2.520
5.506	14.073	2.415
5.606	14.314	2.308
5.706	14.546	2.204
5.806	14.766	2.109
5.906	14.977	2.027
6.006	15.180	1.960
6.106	15.376	1.911
6.206	15.568	1.882
6.306	15.756	1.871
6.406	15.943	1.879
6.507	16.131	1.906
6.607	16.322	1.950
6.707	16.517	2.009
6.807	16.718	2.082
6.907	16.927	2.166
7.007	17.144	2.258
7.107	17.370	2.353
7.207	17.605	2.446
7.307	17.850	2.533
7.407	18.104	2.608
7.508	18.365	2.664
7.608	18.631	2.698
7.708	18.902	2.707
7.808	19.172	2.689
7.908	19.442	2.644
8.008	19.706	2.576
8.108	19.964	2.490
8.208	20.213	2.391
8.308	20.453	2.286
8.408	20.682	2.181
8.509	20.900	2.082
8.609	21.108	1.992
8.709	21.308	1.916
8.809	21.499	1.855
8.909	21.685	1.812
9.009	21.866	1.786
9.109	22.045	1.779
9.209	22.223	1.790
9.309	22.403	1.818
9.409	22.584	1.862
9.510	22.771	1.922
9.610	22.963	1.995
9.710	23.163	2.079
9.810	23.371	2.170
9.910	23.588	2.266
10.010	23.815	2.361
10.110	24.051	2.452
10.210	24.297	2.532
10.310	24.550	2.597
10.410	24.810	2.641
10.511	25.075	2.660
10.611	25.341	2.654
10.711	25.607	2.621
10.811	25.869	2.564
10.911	26.126	2.486
11.011	26.375	2.394
11.111	26.614	2.292
11.211	26.844	2.187
11.311	27.062	2.085
11.411	27.271	1.991
11.512	27.470	1.907
11.612	27.661	1.838
