1	0.499
2	0.683
3	0.761
4	0.772
5	0.514
6	0.513
7	0.795
8	0.785
9	0.515
10	0.791
11	0.744
12	0.515
13	0.513
14	0.799
15	0.513
16	0.799
17	0.799
18	0.513
19	0.799
20	0.799
21	0.513
22	0.513
23	0.518
24	0.513
25	0.799
26	0.513
27	0.513
28	0.799
29	0.799
30	0.799
31	0.799
32	0.799
33	0.799
34	0.799
35	0.799
36	0.799
37	0.513
38	0.513
39	0.799
40	0.513
41	0.513
42	0.799
43	0.513
44	0.513
45	0.513
46	0.799
47	0.799
48	0.513
49	0.799
50	0.799
51	0.799
52	0.513
53	0.799
54	0.799
55	0.513
56	0.799
57	0.799
58	0.799
59	0.799
60	0.799
61	0.799
62	0.799
63	0.513
64	0.513
65	0.513
66	0.513
67	0.799
68	0.799
69	0.513
70	0.513
71	0.513
72	0.513
73	0.513
74	0.799
75	0.513
76	0.799
77	0.513
78	0.799
79	0.799
80	0.799
81	0.513
82	0.799
83	0.513
84	0.799
85	0.513
86	0.799
87	0.799
88	0.513
89	0.799
90	0.513
91	0.513
92	0.513
93	0.799
94	0.799
95	0.513
96	0.513
97	0.799
98	0.513
99	0.513
100	0.513
101	0.513
102	0.513
103	0.799
104	0.799
105	0.799
106	0.799
107	0.799
108	0.799
109	0.799
110	0.513
111	0.513
112	0.513
113	0.513
114	0.513
115	0.799
116	0.513
117	0.513
118	0.513
119	0.799
120	0.799
121	0.799
122	0.799
123	0.513
124	0.799
125	0.799
126	0.513
127	0.799
128	0.799
129	0.799
130	0.513
131	0.799
132	0.513
133	0.799
134	0.799
135	0.799
136	0.513
137	0.799
138	0.513
139	0.799
140	0.513
141	0.799
142	0.799
143	0.799
144	0.799
145	0.513
146	0.513
147	0.513
148	0.799
149	0.799
150	0.799
151	0.799
152	0.799
153	0.513
154	0.513
155	0.513
156	0.513
157	0.513
158	0.513
159	0.513
160	0.513
161	0.513
162	0.513
163	0.513
164	0.513
165	0.799
166	0.799
167	0.799
168	0.513
169	0.799
170	0.513
171	0.513
172	0.799
173	0.799
174	0.799
175	0.513
176	0.799
177	0.513
178	0.513
179	0.799
180	0.513
181	0.513
182	0.513
183	0.799
184	0.513
185	0.799
186	0.513
187	0.799
188	0.513
189	0.799
190	0.513
191	0.799
192	0.513
193	0.513
194	0.513
195	0.513
196	0.513
197	0.799
198	0.513
199	0.799
200	0.513
201	0.799
202	0.513
203	0.799
204	0.513
205	0.799
206	0.799
207	0.799
208	0.513
209	0.513
210	0.799
211	0.513
212	0.799
213	0.513
214	0.799
215	0.799
216	0.799
217	0.513
218	0.513
219	0.513
220	0.513
221	0.513
222	0.799
223	0.799
224	0.513
225	0.799
226	0.513
227	0.513
228	0.513
229	0.799
230	0.799
231	0.513
232	0.799
233	0.799
234	0.799
235	0.513
236	0.513
237	0.799
238	0.513
239	0.799
240	0.799
241	0.513
242	0.799
243	0.799
244	0.513
245	0.799
246	0.513
247	0.513
248	0.513
249	0.513
250	0.513
251	0.513
252	0.799
253	0.799
254	0.799
255	0.799
256	0.799
257	0.513
258	0.513
259	0.513
260	0.513
261	0.799
262	0.513
263	0.799
264	0.513
265	0.513
266	0.513
267	0.799
268	0.799
269	0.799
270	0.513
271	0.799
272	0.513
273	0.513
274	0.513
275	0.799
276	0.799
277	0.513
278	0.799
279	0.799
280	0.799
281	0.799
282	0.799
283	0.513
284	0.799
285	0.799
286	0.513
287	0.799
288	0.799
289	0.513
290	0.513
291	0.513
292	0.513
293	0.799
294	0.799
295	0.799
296	0.799
297	0.513
298	0.513
299	0.799
300	0.513
301	0.799
302	0.513
303	0.513
304	0.799
305	0.799
306	0.799
307	0.799
308	0.799
309	0.799
310	0.513
311	0.799
312	0.799
313	0.799
314	0.513
315	0.799
316	0.513
317	0.799
318	0.799
319	0.513
320	0.513
321	0.799
322	0.513
323	0.513
324	0.513
325	0.513
326	0.799
327	0.513
328	0.799
329	0.513
330	0.513
331	0.513
332	0.799
333	0.799
334	0.799
335	0.513
336	0.513
337	0.799
338	0.799
339	0.799
340	0.799
341	0.799
342	0.513
343	0.513
344	0.799
345	0.513
346	0.513
347	0.799
348	0.513
349	0.513
350	0.513
351	0.513
352	0.513
353	0.513
354	0.513
355	0.799
356	0.513
357	0.513
358	0.799
359	0.513
360	0.513
361	0.799
362	0.513
363	0.513
364	0.513
365	0.513
366	0.513
367	0.513
368	0.799
369	0.513
370	0.799
371	0.513
372	0.799
373	0.513
374	0.513
375	0.799
376	0.799
377	0.513
378	0.513
379	0.799
380	0.799
381	0.799
382	0.799
383	0.799
384	0.799
385	0.513
386	0.513
387	0.513
388	0.513
389	0.799
390	0.799
391	0.513
392	0.799
393	0.799
394	0.513
395	0.799
396	0.513
397	0.799
398	0.513
399	0.513
400	0.799
401	0.799
402	0.513
403	0.513
404	0.799
405	0.513
406	0.513
407	0.799
408	0.513
409	0.513
410	0.513
411	0.799
412	0.799
413	0.513
414	0.513
415	0.513
416	0.513
417	0.799
418	0.799
419	0.799
420	0.513
421	0.513
422	0.799
423	0.513
424	0.799
425	0.799
426	0.799
427	0.513
428	0.513
429	0.799
430	0.513
431	0.799
432	0.799
433	0.513
434	0.513
435	0.513
436	0.799
437	0.513
438	0.513
439	0.799
440	0.799
441	0.799
442	0.513
443	0.799
444	0.799
445	0.513
446	0.513
447	0.799
448	0.513
449	0.513
450	0.513
451	0.513
452	0.513
453	0.513
454	0.513
455	0.799
456	0.513
457	0.513
458	0.799
459	0.513
460	0.513
461	0.799
462	0.513
463	0.513
464	0.513
465	0.513
466	0.799
467	0.513
468	0.513
469	0.799
470	0.799
471	0.513
472	0.513
473	0.513
474	0.513
475	0.799
476	0.513
477	0.799
478	0.799
479	0.799
480	0.513
481	0.513
482	0.799
483	0.513
484	0.513
485	0.513
486	0.513
487	0.799
488	0.513
489	0.513
490	0.799
491	0.799
492	0.513
493	0.513
494	0.799
495	0.513
496	0.513
497	0.799
498	0.799
499	0.799
500	0.799
501	0.799
502	0.799
503	0.513
504	0.799
505	0.799
506	0.513
507	0.513
508	0.513
509	0.513
510	0.799
511	0.799
512	0.799
513	0.799
514	0.799
515	0.799
516	0.799
517	0.799
518	0.513
519	0.513
520	0.799
521	0.513
522	0.799
523	0.799
524	0.799
525	0.513
526	0.513
527	0.799
528	0.513
529	0.799
530	0.513
531	0.513
532	0.513
533	0.513
534	0.799
535	0.513
536	0.799
537	0.799
538	0.799
539	0.513
540	0.799
541	0.513
542	0.799
543	0.513
544	0.799
545	0.799
546	0.513
547	0.799
548	0.513
549	0.799
550	0.513
551	0.799
552	0.513
553	0.799
554	0.513
555	0.513
556	0.513
557	0.799
558	0.513
559	0.513
560	0.799
561	0.513
562	0.513
563	0.799
564	0.513
565	0.799
566	0.513
567	0.513
568	0.513
569	0.799
570	0.513
571	0.799
572	0.513
573	0.513
574	0.799
575	0.513
576	0.513
577	0.513
578	0.513
579	0.799
580	0.799
581	0.799
582	0.513
583	0.513
584	0.513
585	0.799
586	0.799
587	0.799
588	0.513
589	0.513
590	0.513
591	0.513
592	0.513
593	0.799
594	0.799
595	0.799
596	0.513
597	0.799
598	0.513
599	0.799
600	0.513
601	0.513
602	0.513
603	0.799
604	0.799
605	0.513
606	0.799
607	0.799
608	0.513
609	0.513
610	0.513
611	0.799
612	0.513
613	0.799
614	0.799
615	0.799
616	0.799
617	0.799
618	0.799
619	0.513
620	0.799
621	0.799
622	0.799
623	0.799
624	0.513
625	0.799
626	0.799
627	0.513
628	0.799
629	0.799
630	0.513
631	0.513
632	0.799
633	0.513
634	0.799
635	0.799
636	0.799
637	0.799
638	0.513
639	0.513
640	0.799
641	0.799
642	0.513
643	0.513
644	0.513
645	0.513
646	0.799
647	0.799
648	0.799
649	0.799
650	0.513
651	0.799
652	0.799
653	0.799
654	0.799
655	0.799
656	0.799
657	0.513
658	0.513
659	0.513
660	0.799
661	0.513
662	0.799
663	0.799
664	0.513
665	0.799
666	0.799
667	0.799
668	0.513
669	0.513
670	0.513
671	0.513
672	0.513
673	0.799
674	0.513
675	0.799
676	0.513
677	0.513
678	0.799
679	0.513
680	0.799
681	0.513
682	0.513
683	0.513
684	0.513
685	0.799
686	0.799
687	0.799
688	0.799
689	0.513
690	0.799
691	0.799
692	0.799
693	0.799
694	0.799
695	0.513
696	0.799
697	0.799
698	0.513
699	0.513
700	0.799
701	0.799
702	0.513
703	0.799
704	0.513
705	0.799
706	0.513
707	0.799
