1	0.374
2	0.599
3	0.561
4	0.576
5	0.585
6	0.583
7	0.584
8	0.583
9	0.583
10	0.583
11	0.583
12	0.583
13	0.583
14	0.583
15	0.583
16	0.583
17	0.583
18	0.583
19	0.583
20	0.583
21	0.583
22	0.583
23	0.583
24	0.583
25	0.583
26	0.583
27	0.583
28	0.583
29	0.583
30	0.583
31	0.583
32	0.583
33	0.583
34	0.583
35	0.583
36	0.583
37	0.583
38	0.583
39	0.583
40	0.583
41	0.583
42	0.583
43	0.583
44	0.583
45	0.583
46	0.583
47	0.583
48	0.583
49	0.583
50	0.583
51	0.583
52	0.583
53	0.583
54	0.583
55	0.583
56	0.583
57	0.583
58	0.583
59	0.583
60	0.583
61	0.583
62	0.583
63	0.583
64	0.583
65	0.583
66	0.583
67	0.583
68	0.583
69	0.583
70	0.583
71	0.583
72	0.583
73	0.583
74	0.583
75	0.583
76	0.583
77	0.583
78	0.583
79	0.583
80	0.583
81	0.583
82	0.583
83	0.583
84	0.583
85	0.583
86	0.583
87	0.583
88	0.583
89	0.583
90	0.583
91	0.583
92	0.583
93	0.583
94	0.583
95	0.583
96	0.583
97	0.583
98	0.583
99	0.583
100	0.583
101	0.583
102	0.583
103	0.583
104	0.583
105	0.583
106	0.583
107	0.583
108	0.583
109	0.583
110	0.583
111	0.583
112	0.583
113	0.583
114	0.583
115	0.583
116	0.583
117	0.583
118	0.583
119	0.583
120	0.583
121	0.583
122	0.583
123	0.583
124	0.583
125	0.583
126	0.583
127	0.583
128	0.583
129	0.583
130	0.583
131	0.583
132	0.583
133	0.583
134	0.583
135	0.583
136	0.583
137	0.583
138	0.583
139	0.583
140	0.583
141	0.583
142	0.583
143	0.583
144	0.583
145	0.583
146	0.583
147	0.583
148	0.583
149	0.583
150	0.583
151	0.583
152	0.583
153	0.583
154	0.583
155	0.583
156	0.583
157	0.583
158	0.583
159	0.583
160	0.583
161	0.583
162	0.583
163	0.583
164	0.583
165	0.583
166	0.583
167	0.583
168	0.583
169	0.583
170	0.583
171	0.583
172	0.583
173	0.583
174	0.583
175	0.583
176	0.583
177	0.583
178	0.583
179	0.583
180	0.583
181	0.583
182	0.583
183	0.583
184	0.583
185	0.583
186	0.583
187	0.583
188	0.583
189	0.583
190	0.583
191	0.583
192	0.583
193	0.583
194	0.583
195	0.583
196	0.583
197	0.583
198	0.583
199	0.583
200	0.583
201	0.583
202	0.583
203	0.583
204	0.583
205	0.583
206	0.583
207	0.583
208	0.583
209	0.583
210	0.583
211	0.583
212	0.583
213	0.583
214	0.583
215	0.583
216	0.583
217	0.583
218	0.583
219	0.583
220	0.583
221	0.583
222	0.583
223	0.583
224	0.583
225	0.583
226	0.583
227	0.583
228	0.583
229	0.583
230	0.583
231	0.583
232	0.583
233	0.583
234	0.583
235	0.583
236	0.583
237	0.583
238	0.583
239	0.583
240	0.583
241	0.583
242	0.583
243	0.583
244	0.583
245	0.583
246	0.583
247	0.583
248	0.583
249	0.583
250	0.583
251	0.583
252	0.583
253	0.583
254	0.583
255	0.583
256	0.583
257	0.583
258	0.583
259	0.583
260	0.583
261	0.583
262	0.583
263	0.583
264	0.583
265	0.583
266	0.583
267	0.583
268	0.583
269	0.583
270	0.583
271	0.583
272	0.583
273	0.583
274	0.583
275	0.583
276	0.583
277	0.583
278	0.583
279	0.583
280	0.583
281	0.583
282	0.583
283	0.583
284	0.583
285	0.583
286	0.583
287	0.583
288	0.583
289	0.583
290	0.583
291	0.583
292	0.583
293	0.583
294	0.583
295	0.583
296	0.583
297	0.583
298	0.583
299	0.583
300	0.583
301	0.583
302	0.583
303	0.583
304	0.583
305	0.583
306	0.583
307	0.583
308	0.583
309	0.583
310	0.583
311	0.583
312	0.583
313	0.583
314	0.583
315	0.583
316	0.583
317	0.583
318	0.583
319	0.583
320	0.583
321	0.583
322	0.583
323	0.583
324	0.583
325	0.583
326	0.583
327	0.583
328	0.583
329	0.583
330	0.583
331	0.583
332	0.583
333	0.583
334	0.583
335	0.583
336	0.583
337	0.583
338	0.583
339	0.583
340	0.583
341	0.583
342	0.583
343	0.583
344	0.583
345	0.583
346	0.583
347	0.583
348	0.583
349	0.583
350	0.583
351	0.583
352	0.583
353	0.583
354	0.583
355	0.583
356	0.583
357	0.583
358	0.583
359	0.583
360	0.583
361	0.583
362	0.583
363	0.583
364	0.583
365	0.583
366	0.583
367	0.583
368	0.583
369	0.583
370	0.583
371	0.583
372	0.583
373	0.583
374	0.583
375	0.583
376	0.583
377	0.583
378	0.583
379	0.583
380	0.583
381	0.583
382	0.583
383	0.583
384	0.583
385	0.583
386	0.583
387	0.583
388	0.583
389	0.583
390	0.583
391	0.583
392	0.583
393	0.583
394	0.583
395	0.583
396	0.583
397	0.583
398	0.583
399	0.583
400	0.583
401	0.583
402	0.583
403	0.583
404	0.583
405	0.583
406	0.583
407	0.583
408	0.583
409	0.583
410	0.583
411	0.583
412	0.583
413	0.583
414	0.583
415	0.583
416	0.583
417	0.583
418	0.583
419	0.583
420	0.583
421	0.583
422	0.583
423	0.583
424	0.583
425	0.583
426	0.583
427	0.583
428	0.583
429	0.583
430	0.583
431	0.583
432	0.583
433	0.583
434	0.583
435	0.583
436	0.583
437	0.583
438	0.583
439	0.583
440	0.583
441	0.583
442	0.583
443	0.583
444	0.583
445	0.583
446	0.583
447	0.583
448	0.583
449	0.583
450	0.583
451	0.583
452	0.583
453	0.583
454	0.583
455	0.583
456	0.583
457	0.583
458	0.583
459	0.583
460	0.583
461	0.583
462	0.583
463	0.583
464	0.583
465	0.583
466	0.583
467	0.583
468	0.583
469	0.583
470	0.583
471	0.583
472	0.583
473	0.583
474	0.583
475	0.583
476	0.583
477	0.583
478	0.583
479	0.583
480	0.583
481	0.583
482	0.583
483	0.583
484	0.583
485	0.583
486	0.583
487	0.583
488	0.583
489	0.583
490	0.583
491	0.583
492	0.583
493	0.583
494	0.583
495	0.583
496	0.583
497	0.583
498	0.583
499	0.583
500	0.583
501	0.583
502	0.583
503	0.583
504	0.583
505	0.583
506	0.583
507	0.583
508	0.583
509	0.583
510	0.583
511	0.583
512	0.583
513	0.583
514	0.583
515	0.583
516	0.583
517	0.583
518	0.583
519	0.583
520	0.583
521	0.583
522	0.583
523	0.583
524	0.583
525	0.583
526	0.583
527	0.583
528	0.583
529	0.583
530	0.583
531	0.583
532	0.583
533	0.583
534	0.583
535	0.583
536	0.583
537	0.583
538	0.583
539	0.583
540	0.583
541	0.583
542	0.583
543	0.583
544	0.583
545	0.583
546	0.583
547	0.583
548	0.583
549	0.583
550	0.583
551	0.583
552	0.583
553	0.583
554	0.583
555	0.583
556	0.583
557	0.583
558	0.583
559	0.583
560	0.583
561	0.583
562	0.583
563	0.583
564	0.583
565	0.583
566	0.583
567	0.583
568	0.583
569	0.583
570	0.583
571	0.583
572	0.583
573	0.583
574	0.583
575	0.583
576	0.583
577	0.583
578	0.583
579	0.583
580	0.583
581	0.583
582	0.583
583	0.583
584	0.583
585	0.583
586	0.583
587	0.583
588	0.583
589	0.583
590	0.583
591	0.583
592	0.583
593	0.583
594	0.583
595	0.583
596	0.583
597	0.583
598	0.583
599	0.583
600	0.583
601	0.583
602	0.583
603	0.583
604	0.583
605	0.583
606	0.583
607	0.583
608	0.583
609	0.583
610	0.583
611	0.583
612	0.583
613	0.583
614	0.583
615	0.583
616	0.583
617	0.583
618	0.583
619	0.583
620	0.583
621	0.583
622	0.583
623	0.583
624	0.583
625	0.583
626	0.583
627	0.583
628	0.583
629	0.583
630	0.583
631	0.583
632	0.583
633	0.583
634	0.583
635	0.583
636	0.583
637	0.583
638	0.583
639	0.583
640	0.583
641	0.583
642	0.583
643	0.583
644	0.583
645	0.583
646	0.583
647	0.583
648	0.583
649	0.583
650	0.583
651	0.583
652	0.583
653	0.583
654	0.583
655	0.583
656	0.583
657	0.583
658	0.583
659	0.583
660	0.583
661	0.583
662	0.583
663	0.583
664	0.583
665	0.583
666	0.583
667	0.583
668	0.583
669	0.583
670	0.583
671	0.583
672	0.583
673	0.583
674	0.583
675	0.583
676	0.583
677	0.583
678	0.583
679	0.583
680	0.583
681	0.583
682	0.583
683	0.583
684	0.583
685	0.583
686	0.583
687	0.583
688	0.583
689	0.583
690	0.583
691	0.583
692	0.583
693	0.583
694	0.583
695	0.583
696	0.583
697	0.583
698	0.583
699	0.583
700	0.583
701	0.583
702	0.583
703	0.583
704	0.583
705	0.583
706	0.583
707	0.583
708	0.583
709	0.583
710	0.583
711	0.583
712	0.583
713	0.583
714	0.583
715	0.583
716	0.583
717	0.583
718	0.583
719	0.583
720	0.583
721	0.583
722	0.583
723	0.583
724	0.583
725	0.583
726	0.583
727	0.583
728	0.583
729	0.583
730	0.583
731	0.583
732	0.583
733	0.583
734	0.583
735	0.583
736	0.583
737	0.583
738	0.583
739	0.583
740	0.583
741	0.583
742	0.583
743	0.583
744	0.583
745	0.583
746	0.583
747	0.583
748	0.583
