1	2	2
1.0101	2.0001	2.0001
1.0202	2.0004	2.0004
1.0303	2.00089	2.00089
1.0404	2.00157	2.00157
1.05051	2.00243	2.00243
1.06061	2.00347	2.00346
1.07071	2.00467	2.00467
1.08081	2.00605	2.00604
1.09091	2.00758	2.00758
1.10101	2.00927	2.00927
1.11111	2.01112	2.01111
1.12121	2.01311	2.0131
1.13131	2.01525	2.01524
1.14141	2.01753	2.01752
1.15152	2.01995	2.01994
1.16162	2.0225	2.02249
1.17172	2.02518	2.02517
1.18182	2.02798	2.02797
1.19192	2.03091	2.0309
1.20202	2.03397	2.03395
1.21212	2.03713	2.03712
1.22222	2.04042	2.0404
1.23232	2.04381	2.0438
1.24242	2.04732	2.0473
1.25253	2.05093	2.05091
1.26263	2.05464	2.05463
1.27273	2.05846	2.05844
1.28283	2.06238	2.06236
1.29293	2.06639	2.06637
1.30303	2.07049	2.07047
1.31313	2.07469	2.07467
1.32323	2.07898	2.07896
1.33333	2.08336	2.08333
1.34343	2.08782	2.0878
1.35354	2.09237	2.09234
1.36364	2.097	2.09697
1.37374	2.10171	2.10168
1.38384	2.1065	2.10647
1.39394	2.11136	2.11133
1.40404	2.11631	2.11627
1.41414	2.12132	2.12128
1.42424	2.12641	2.12637
1.43434	2.13157	2.13153
1.44444	2.13679	2.13675
1.45455	2.14209	2.14205
1.46465	2.14745	2.14741
1.47475	2.15288	2.15283
1.48485	2.15837	2.15832
1.49495	2.16392	2.16387
1.50505	2.16954	2.16948
1.51515	2.17521	2.17515
1.52525	2.18094	2.18088
1.53535	2.18673	2.18667
1.54545	2.19258	2.19251
1.55556	2.19848	2.19841
1.56566	2.20444	2.20437
1.57576	2.21045	2.21037
1.58586	2.21651	2.21643
1.59596	2.22263	2.22254
1.60606	2.22879	2.2287
1.61616	2.23501	2.23491
1.62626	2.24127	2.24117
1.63636	2.24758	2.24747
1.64646	2.25394	2.25383
1.65657	2.26034	2.26022
1.66667	2.26679	2.26667
1.67677	2.27328	2.27315
1.68687	2.27982	2.27968
1.69697	2.2864	2.28626
1.70707	2.29302	2.29287
1.71717	2.29968	2.29952
1.72727	2.30638	2.30622
1.73737	2.31313	2.31296
1.74747	2.31991	2.31973
1.75758	2.32673	2.32654
1.76768	2.33359	2.33339
1.77778	2.34049	2.34028
1.78788	2.34742	2.3472
1.79798	2.35439	2.35416
1.80808	2.3614	2.36115
1.81818	2.36844	2.36818
1.82828	2.37552	2.37524
1.83838	2.38263	2.38234
1.84848	2.38977	2.38947
1.85859	2.39695	2.39663
1.86869	2.40416	2.40382
1.87879	2.4114	2.41105
1.88889	2.41867	2.4183
1.89899	2.42598	2.42559
1.90909	2.43331	2.4329
1.91919	2.44068	2.44024
1.92929	2.44808	2.44762
1.93939	2.4555	2.45502
1.94949	2.46296	2.46245
1.9596	2.47044	2.46991
1.9697	2.47796	2.47739
1.9798	2.4855	2.4849
1.9899	2.49307	2.49244
2	2.50067	2.5
