1	1
1.5	0.666667
2	0.444444
2.5	0.296296
3	0.197531
3.5	0.131687
4	0.0877915
4.5	0.0585277
5	0.0390184
5.5	0.0260123
6	0.0173415
6.5	0.011561
7	0.00770735
7.5	0.00513823
8	0.00342549
8.5	0.00228366
9	0.00152244
9.5	0.00101496
10	0.000676639
10.5	0.000451093
11	0.000300729
11.5	0.000200486
12	0.000133657
12.5	8.91048e-05
13	5.94032e-05
13.5	3.96021e-05
14	2.64014e-05
14.5	1.76009e-05
15	1.1734e-05
15.5	7.82264e-06
16	5.2151e-06
16.5	3.47673e-06
17	2.31782e-06
17.5	1.54521e-06
18	1.03014e-06
18.5	6.86761e-07
19	4.57841e-07
19.5	3.05227e-07
20	2.03485e-07
20.5	1.35657e-07
21	9.04377e-08
21.5	6.02918e-08
22	4.01945e-08
22.5	2.67964e-08
23	1.78642e-08
23.5	1.19095e-08
24	7.93966e-09
24.5	5.29311e-09
25	3.52874e-09
25.5	2.35249e-09
26	1.56833e-09
26.5	1.04555e-09
27	6.97035e-10
27.5	4.6469e-10
28	3.09793e-10
28.5	2.06529e-10
29	1.37686e-10
29.5	9.17906e-11
30	6.11937e-11
30.5	4.07958e-11
31	2.71972e-11
31.5	1.81315e-11
32	1.20877e-11
32.5	8.05843e-12
33	5.37229e-12
33.5	3.58153e-12
34	2.38768e-12
34.5	1.59179e-12
35	1.06119e-12
35.5	7.07462e-13
36	4.71641e-13
36.5	3.14428e-13
37	2.09618e-13
37.5	1.39746e-13
38	9.31637e-14
38.5	6.21091e-14
39	4.14061e-14
39.5	2.76041e-14
40	1.84027e-14
40.5	1.22685e-14
41	8.17898e-15
41.5	5.45265e-15
42	3.6351e-15
42.5	2.4234e-15
43	1.6156e-15
43.5	1.07707e-15
44	7.18045e-16
44.5	4.78697e-16
45	3.19131e-16
45.5	2.12754e-16
46	1.41836e-16
46.5	9.45574e-17
47	6.30383e-17
47.5	4.20255e-17
48	2.8017e-17
48.5	1.8678e-17
49	1.2452e-17
49.5	8.30133e-18
50	5.53422e-18
50.5	3.68948e-18
