1	1
1.5	1.41421
2	2.1928
2.5	2.4625
3	2.68388
3.5	2.75127
4	2.79875
4.5	2.81283
5	2.82246
5.5	2.8253
6	2.82723
6.5	2.8278
7	2.82819
7.5	2.8283
8	2.82838
8.5	2.8284
9	2.82842
9.5	2.82842
10	2.82843
10.5	2.82843
11	2.82843
11.5	2.82843
12	2.82843
12.5	2.82843
13	2.82843
13.5	2.82843
14	2.82843
14.5	2.82843
15	2.82843
15.5	2.82843
16	2.82843
16.5	2.82843
17	2.82843
17.5	2.82843
18	2.82843
18.5	2.82843
19	2.82843
19.5	2.82843
20	2.82843
20.5	2.82843
21	2.82843
21.5	2.82843
22	2.82843
22.5	2.82843
23	2.82843
23.5	2.82843
24	2.82843
24.5	2.82843
25	2.82843
25.5	2.82843
26	2.82843
26.5	2.82843
27	2.82843
27.5	2.82843
28	2.82843
28.5	2.82843
29	2.82843
29.5	2.82843
30	2.82843
30.5	2.82843
31	2.82843
31.5	2.82843
32	2.82843
32.5	2.82843
33	2.82843
33.5	2.82843
34	2.82843
34.5	2.82843
35	2.82843
35.5	2.82843
36	2.82843
36.5	2.82843
37	2.82843
37.5	2.82843
38	2.82843
38.5	2.82843
39	2.82843
39.5	2.82843
40	2.82843
40.5	2.82843
41	2.82843
41.5	2.82843
42	2.82843
42.5	2.82843
43	2.82843
43.5	2.82843
44	2.82843
44.5	2.82843
45	2.82843
45.5	2.82843
46	2.82843
46.5	2.82843
47	2.82843
47.5	2.82843
48	2.82843
48.5	2.82843
49	2.82843
49.5	2.82843
50	2.82843
50.5	2.82843
