1	1
1.5	0.5
2	0.25
2.5	0.125
3	0.0625
3.5	0.03125
4	0.015625
4.5	0.0078125
5	0.00390625
5.5	0.00195312
6	0.000976562
6.5	0.000488281
7	0.000244141
7.5	0.00012207
8	6.10352e-05
8.5	3.05176e-05
9	1.52588e-05
9.5	7.62939e-06
10	3.8147e-06
10.5	1.90735e-06
11	9.53674e-07
11.5	4.76837e-07
12	2.38419e-07
12.5	1.19209e-07
13	5.96046e-08
13.5	2.98023e-08
14	1.49012e-08
14.5	7.45058e-09
15	3.72529e-09
15.5	1.86265e-09
16	9.31323e-10
16.5	4.65661e-10
17	2.32831e-10
17.5	1.16415e-10
18	5.82077e-11
18.5	2.91038e-11
19	1.45519e-11
19.5	7.27596e-12
20	3.63798e-12
20.5	1.81899e-12
21	9.09495e-13
21.5	4.54747e-13
22	2.27374e-13
22.5	1.13687e-13
23	5.68434e-14
23.5	2.84217e-14
24	1.42109e-14
24.5	7.10543e-15
25	3.55271e-15
25.5	1.77636e-15
26	8.88178e-16
26.5	4.44089e-16
27	2.22045e-16
27.5	1.11022e-16
28	5.55112e-17
28.5	2.77556e-17
29	1.38778e-17
29.5	6.93889e-18
30	3.46945e-18
30.5	1.73472e-18
31	8.67362e-19
31.5	4.33681e-19
32	2.1684e-19
32.5	1.0842e-19
33	5.42101e-20
33.5	2.71051e-20
34	1.35525e-20
34.5	6.77626e-21
35	3.38813e-21
35.5	1.69407e-21
36	8.47033e-22
36.5	4.23516e-22
37	2.11758e-22
37.5	1.05879e-22
38	5.29396e-23
38.5	2.64698e-23
39	1.32349e-23
39.5	6.61744e-24
40	3.30872e-24
40.5	1.65436e-24
41	8.27181e-25
41.5	4.1359e-25
42	2.06795e-25
42.5	1.03398e-25
43	5.16988e-26
43.5	2.58494e-26
44	1.29247e-26
44.5	6.46235e-27
45	3.23117e-27
45.5	1.61559e-27
46	8.07794e-28
46.5	4.03897e-28
47	2.01948e-28
47.5	1.00974e-28
48	5.04871e-29
48.5	2.52435e-29
49	1.26218e-29
49.5	6.31089e-30
50	3.15544e-30
50.5	1.57772e-30
