0	0.144467	1.01004
0.1	0.0978874	1.88825
0.2	0.0747529	2.45014
0.3	0.151065	3.21693
0.4	0.123853	4.58139
0.5	0.137855	5.61773
0.6	0.128392	6.83152
0.7	0.0407886	8.77293
0.8	-0.00181643	9.79551
0.9	0.110909	11.7726
1	0.138762	13.0521
1.1	-0.0214179	15.6323
1.2	0.00571451	16.3991
1.3	-0.030651	16.4233
1.4	-0.00746584	17.3443
1.5	0.0796768	17.8502
1.6	0.0110276	19.246
1.7	0.0794669	19.1075
1.8	0.161785	19.3697
1.9	0.137798	19.7877
2	0.188927	20.6616
2.1	0.362973	21.711
2.2	0.316719	22.2393
2.3	0.565658	24.7408
2.4	0.37882	26.0611
2.5	0.399335	27.2413
2.6	0.480888	28.9086
2.7	0.62634	29.3856
2.8	0.70329	30.6797
2.9	0.590191	30.974
3	0.726953	32.482
3.1	0.805077	33.2297
3.2	0.929633	34.1522
3.3	1.11651	33.4341
3.4	1.09828	34.9417
3.5	0.872971	37.4397
3.6	0.698629	37.4546
3.7	0.770679	37.1412
3.8	0.681804	35.5775
3.9	0.749379	36.9794
4	0.668868	38.2433
4.1	0.538017	40.7939
4.2	0.586429	40.4211
4.3	0.640963	41.2534
4.4	0.53673	42.2315
4.5	0.528445	43.267
4.6	0.52879	45.4572
4.7	0.615404	46.8239
4.8	0.577467	47.2226
4.9	0.670123	47.1311
5	0.713065	46.6533
5.1	0.659907	48.1666
5.2	0.731928	48.4769
5.3	0.813209	47.8735
5.4	0.855314	49.3403
5.5	0.849893	53.1083
5.6	0.975131	58.5217
5.7	0.908083	61.4916
5.8	0.831843	62.7703
5.9	0.938096	64.1004
6	0.951315	64.529
6.1	0.950614	63.0756
6.2	0.831499	61.2384
6.3	0.739792	62.6007
6.4	0.565227	61.637
6.5	0.718752	60.6845
6.6	0.740714	61.7333
6.7	0.822327	66.8202
6.8	0.615412	65.7767
6.9	0.60095	67.4182
7	0.527767	69.9056
7.1	0.453659	70.413
7.2	0.508171	70.9955
7.3	0.52876	73.4351
7.4	0.527269	76.0644
7.5	0.622053	80.1943
7.6	0.674643	84.6371
7.7	0.715434	85.395
7.8	0.641539	88.2192
7.9	0.597455	88.3328
8	0.6317	90.2667
8.1	0.517337	92.2582
8.2	0.748104	91.3931
8.3	0.931037	94.1608
8.4	1.00923	93.2369
8.5	0.986169	96.1137
8.6	1.0945	100.756
8.7	1.09589	101.422
8.8	1.2057	102.747
8.9	1.17073	102.217
9	1.15368	101.019
9.1	0.991001	103.783
9.2	0.999425	107.151
9.3	1.0819	107.647
9.4	1.10818	106.294
9.5	1.06495	104.977
9.6	1.01602	104.453
9.7	0.910273	105.279
9.8	0.949694	106.775
9.9	1.0862	108.429
