0	-0.0372063	0.275223
0.1	-0.0511129	0.587723
0.2	-0.102412	0.971641
0.3	-0.0388588	1.23156
0.4	-0.0537597	1.51839
0.5	-0.0453095	1.7302
0.6	-0.0639749	2.00776
0.7	-0.180949	2.34736
0.8	-0.170342	2.72224
0.9	-0.178656	2.98013
1	-0.162566	3.58596
1.1	-0.165203	3.92666
1.2	-0.151955	4.36061
1.3	-0.117466	4.67508
1.4	-0.0166505	5.40003
1.5	-0.0478036	5.29022
1.6	-0.0496272	5.4722
1.7	-0.0410177	5.55656
1.8	-0.0164494	5.54033
1.9	0.0416209	6.31787
2	0.0347871	6.35811
2.1	0.0898468	6.42988
2.2	0.0930425	6.63159
2.3	0.17047	6.92517
2.4	0.158566	7.4691
2.5	0.166994	7.3598
2.6	0.168865	7.90193
2.7	0.113766	8.17812
2.8	0.139711	8.73532
2.9	0.0560344	8.97577
3	0.0779004	9.47295
3.1	0.00891878	9.75664
3.2	0.0236133	9.97175
3.3	-0.0905785	9.96203
3.4	-0.0786948	10.3503
3.5	-0.106621	10.6343
3.6	-0.080925	11.0533
3.7	-0.133118	11.4481
3.8	-0.0734042	12.1108
3.9	-0.075647	12.5778
4	-0.0482083	13.0414
4.1	-0.112488	13.3502
4.2	-0.0294725	13.7343
4.3	-0.0786016	13.7571
4.4	-0.043234	15.1415
4.5	-0.09293	14.7746
4.6	-0.091588	15.1984
4.7	-0.0878781	15.2073
4.8	-0.0233943	14.8064
4.9	-0.00290112	15.6316
5	-0.0188487	15.2572
5.1	0.0133673	15.5993
5.2	-0.0204264	16.5205
5.3	0.00878891	15.7759
5.4	-0.0379054	16.2987
5.5	0.00566658	16.6586
5.6	-0.0242779	17.3449
5.7	-0.0318045	17.9772
5.8	-0.0339499	18.3958
5.9	0.0447382	18.7764
6	-0.0172029	19.8549
6.1	0.0768182	19.7445
6.2	0.0728188	20.2858
6.3	0.175983	20.5372
6.4	0.270689	20.5213
6.5	0.233439	21.1594
6.6	0.170899	22.6655
6.7	0.263704	22.9389
6.8	0.250184	24.0292
6.9	0.149504	24.4958
7	0.10012	24.79
7.1	0.0947784	25.2749
7.2	0.0282933	24.9305
7.3	0.0840372	24.3599
7.4	0.100257	24.9256
7.5	0.124697	24.8449
7.6	0.174609	25.5465
7.7	0.0755711	25.0583
7.8	-0.00384118	24.5475
7.9	0.0846932	25.0601
8	-0.0280335	25.6199
8.1	-0.00863891	24.8783
8.2	-0.092707	25.7761
8.3	-0.0529126	26.5039
8.4	-0.0991374	27.1814
8.5	-0.0892463	26.76
8.6	-0.0508596	26.7225
8.7	-0.0232931	26.4666
8.8	0.0162993	27.0543
8.9	0.0760051	28.0988
9	0.0860327	28.6533
9.1	0.0700523	29.8973
9.2	0.146757	30.6114
9.3	0.0944187	31.4556
9.4	0.118521	31.2644
9.5	0.0775245	31.2612
9.6	0.0211958	31.2094
9.7	0.13191	31.6809
9.8	0.156818	31.6577
9.9	0.107083	31.6797
