1.638400e+04	2.732760e+02	2.443110e+02
1.092200e+04	2.106155e+02	1.832885e+02
8.192000e+03	1.576023e+02	1.494909e+02
6.553000e+03	1.034050e+02	1.276175e+02
5.461000e+03	1.096548e+02	1.121520e+02
4.681000e+03	1.059715e+02	1.005480e+02
4.096000e+03	8.192525e+01	9.147162e+01
3.640000e+03	8.821406e+01	8.413204e+01
3.276000e+03	7.351926e+01	7.807911e+01
2.978000e+03	6.999285e+01	7.297644e+01
2.730000e+03	7.648629e+01	6.861549e+01
2.520000e+03	6.099257e+01	6.483173e+01
2.340000e+03	6.581862e+01	6.151479e+01
2.184000e+03	6.425527e+01	5.857951e+01
2.048000e+03	5.712381e+01	5.597035e+01
1.927000e+03	5.494989e+01	5.360622e+01
1.820000e+03	5.068652e+01	5.147935e+01
1.724000e+03	5.273370e+01	4.953992e+01
1.638000e+03	4.541304e+01	4.777564e+01
1.560000e+03	4.400494e+01	4.615199e+01
1.489000e+03	4.519436e+01	4.465338e+01
1.424000e+03	4.170002e+01	4.326305e+01
1.365000e+03	4.206891e+01	4.198497e+01
1.310000e+03	3.634115e+01	4.077896e+01
1.260000e+03	4.022514e+01	3.966973e+01
1.213000e+03	3.382772e+01	3.861530e+01
1.170000e+03	3.906090e+01	3.764014e+01
1.129000e+03	3.277504e+01	3.670056e+01
1.092000e+03	3.554110e+01	3.584408e+01
1.057000e+03	3.187275e+01	3.502608e+01
1.024000e+03	3.643426e+01	3.424756e+01
9.920000e+02	3.382189e+01	3.348563e+01
9.630000e+02	3.241250e+01	3.278892e+01
9.360000e+02	3.138648e+01	3.213474e+01
9.100000e+02	3.052244e+01	3.149958e+01
8.850000e+02	3.170071e+01	3.088384e+01
8.620000e+02	3.003210e+01	3.031287e+01
8.400000e+02	3.006462e+01	2.976255e+01
8.190000e+02	2.686571e+01	2.923332e+01
7.990000e+02	2.696074e+01	2.872560e+01
7.800000e+02	2.840659e+01	2.823983e+01
7.620000e+02	2.502856e+01	2.777644e+01
7.440000e+02	2.542361e+01	2.730984e+01
7.280000e+02	2.391068e+01	2.689232e+01
7.120000e+02	2.618937e+01	2.647212e+01
6.970000e+02	2.312628e+01	2.607568e+01
6.820000e+02	2.373035e+01	2.567674e+01
6.680000e+02	2.386036e+01	2.530209e+01
6.550000e+02	2.341912e+01	2.495214e+01
6.420000e+02	2.222558e+01	2.460016e+01
6.300000e+02	2.233420e+01	2.427342e+01
6.180000e+02	2.261940e+01	2.394485e+01
6.060000e+02	2.045563e+01	2.361442e+01
5.950000e+02	2.350946e+01	2.330984e+01
5.850000e+02	1.999019e+01	2.303153e+01
5.740000e+02	2.190938e+01	2.272378e+01
5.640000e+02	1.974315e+01	2.244252e+01
5.550000e+02	2.130080e+01	2.218814e+01
5.460000e+02	2.001733e+01	2.193255e+01
5.370000e+02	1.882731e+01	2.167573e+01
5.280000e+02	1.977792e+01	2.141765e+01
5.200000e+02	1.895692e+01	2.118717e+01
5.120000e+02	1.856864e+01	2.095566e+01
5.040000e+02	1.802616e+01	2.072309e+01
4.960000e+02	1.860626e+01	2.048944e+01
4.890000e+02	1.717939e+01	2.028410e+01
4.810000e+02	1.877639e+01	2.004837e+01
4.740000e+02	1.730414e+01	1.984116e+01
4.680000e+02	1.868764e+01	1.966285e+01
4.610000e+02	1.625485e+01	1.945397e+01
4.550000e+02	1.761346e+01	1.927420e+01
4.480000e+02	1.676869e+01	1.906359e+01
4.420000e+02	1.613010e+01	1.888230e+01
4.360000e+02	1.693152e+01	1.870030e+01
4.310000e+02	1.677613e+01	1.854807e+01
4.250000e+02	1.734080e+01	1.836471e+01
4.200000e+02	1.585621e+01	1.821134e+01
4.140000e+02	1.608001e+01	1.802658e+01
4.090000e+02	1.579742e+01	1.787203e+01
4.040000e+02	1.498370e+01	1.771692e+01
3.990000e+02	1.525430e+01	1.756125e+01
3.940000e+02	1.446873e+01	1.740501e+01
3.900000e+02	1.504230e+01	1.727960e+01
3.850000e+02	1.491721e+01	1.712232e+01
3.810000e+02	1.535290e+01	1.699606e+01
3.760000e+02	1.465866e+01	1.683769e+01
3.720000e+02	1.510901e+01	1.671055e+01
3.680000e+02	1.456113e+01	1.658302e+01
3.640000e+02	1.511496e+01	1.645508e+01
3.600000e+02	1.411286e+01	1.632673e+01
3.560000e+02	1.452139e+01	1.619796e+01
3.520000e+02	1.431484e+01	1.606878e+01
3.480000e+02	1.411963e+01	1.593916e+01
3.440000e+02	1.375857e+01	1.580911e+01
3.410000e+02	1.407290e+01	1.571128e+01
3.370000e+02	1.358901e+01	1.558045e+01
3.340000e+02	1.331762e+01	1.548203e+01
3.300000e+02	1.381427e+01	1.535041e+01
3.270000e+02	1.297780e+01	1.525138e+01
3.240000e+02	1.284304e+01	1.515209e+01
