1.638400e+04	2.732760e+02	2.864819e+02
1.092200e+04	2.106155e+02	2.068466e+02
8.192000e+03	1.576023e+02	1.641818e+02
6.553000e+03	1.034050e+02	1.372334e+02
5.461000e+03	1.096548e+02	1.185431e+02
4.681000e+03	1.059715e+02	1.047414e+02
4.096000e+03	8.192525e+01	9.409207e+01
3.640000e+03	8.821406e+01	8.558245e+01
3.276000e+03	7.351926e+01	7.863839e+01
2.978000e+03	6.999285e+01	7.283981e+01
2.730000e+03	7.648629e+01	6.792665e+01
2.520000e+03	6.099257e+01	6.369730e+01
2.340000e+03	6.581862e+01	6.001667e+01
2.184000e+03	6.425527e+01	5.678152e+01
2.048000e+03	5.712381e+01	5.392385e+01
1.927000e+03	5.494989e+01	5.134983e+01
1.820000e+03	5.068652e+01	4.904702e+01
1.724000e+03	5.273370e+01	4.695817e+01
1.638000e+03	4.541304e+01	4.506740e+01
1.560000e+03	4.400494e+01	4.333555e+01
1.489000e+03	4.519436e+01	4.174425e+01
1.424000e+03	4.170002e+01	4.027429e+01
1.365000e+03	4.206891e+01	3.892854e+01
1.310000e+03	3.634115e+01	3.766368e+01
1.260000e+03	4.022514e+01	3.650471e+01
1.213000e+03	3.382772e+01	3.540700e+01
1.170000e+03	3.906090e+01	3.439536e+01
1.129000e+03	3.277504e+01	3.342393e+01
1.092000e+03	3.554110e+01	3.254130e+01
1.057000e+03	3.187275e+01	3.170094e+01
1.024000e+03	3.643426e+01	3.090358e+01
9.920000e+02	3.382189e+01	3.012553e+01
9.630000e+02	3.241250e+01	2.941615e+01
9.360000e+02	3.138648e+01	2.875190e+01
9.100000e+02	3.052244e+01	2.810868e+01
8.850000e+02	3.170071e+01	2.748678e+01
8.620000e+02	3.003210e+01	2.691157e+01
8.400000e+02	3.006462e+01	2.635854e+01
8.190000e+02	2.686571e+01	2.582797e+01
7.990000e+02	2.696074e+01	2.532018e+01
7.800000e+02	2.840659e+01	2.483546e+01
7.620000e+02	2.502856e+01	2.437410e+01
7.440000e+02	2.542361e+01	2.391059e+01
7.280000e+02	2.391068e+01	2.349672e+01
7.120000e+02	2.618937e+01	2.308106e+01
6.970000e+02	2.312628e+01	2.268970e+01
6.820000e+02	2.373035e+01	2.229669e+01
6.680000e+02	2.386036e+01	2.192833e+01
6.550000e+02	2.341912e+01	2.158493e+01
6.420000e+02	2.222558e+01	2.124018e+01
6.300000e+02	2.233420e+01	2.092073e+01
6.180000e+02	2.261940e+01	2.060008e+01
6.060000e+02	2.045563e+01	2.027820e+01
5.950000e+02	2.350946e+01	1.998204e+01
5.850000e+02	1.999019e+01	1.971186e+01
5.740000e+02	2.190938e+01	1.941362e+01
5.640000e+02	1.974315e+01	1.914151e+01
5.550000e+02	2.130080e+01	1.889580e+01
5.460000e+02	2.001733e+01	1.864931e+01
5.370000e+02	1.882731e+01	1.840201e+01
5.280000e+02	1.977792e+01	1.815390e+01
5.200000e+02	1.895692e+01	1.793265e+01
5.120000e+02	1.856864e+01	1.771074e+01
5.040000e+02	1.802616e+01	1.748814e+01
4.960000e+02	1.860626e+01	1.726484e+01
4.890000e+02	1.717939e+01	1.706887e+01
4.810000e+02	1.877639e+01	1.684424e+01
4.740000e+02	1.730414e+01	1.664707e+01
4.680000e+02	1.868764e+01	1.647762e+01
4.610000e+02	1.625485e+01	1.627938e+01
4.550000e+02	1.761346e+01	1.610899e+01
4.480000e+02	1.676869e+01	1.590964e+01
4.420000e+02	1.613010e+01	1.573828e+01
4.360000e+02	1.693152e+01	1.556647e+01
4.310000e+02	1.677613e+01	1.542293e+01
4.250000e+02	1.734080e+01	1.525025e+01
4.200000e+02	1.585621e+01	1.510599e+01
4.140000e+02	1.608001e+01	1.493242e+01
4.090000e+02	1.579742e+01	1.478741e+01
4.040000e+02	1.498370e+01	1.464204e+01
3.990000e+02	1.525430e+01	1.449632e+01
3.940000e+02	1.446873e+01	1.435024e+01
3.900000e+02	1.504230e+01	1.423312e+01
3.850000e+02	1.491721e+01	1.408638e+01
3.810000e+02	1.535290e+01	1.396871e+01
3.760000e+02	1.465866e+01	1.382129e+01
3.720000e+02	1.510901e+01	1.370308e+01
3.680000e+02	1.456113e+01	1.358461e+01
3.640000e+02	1.511496e+01	1.346589e+01
3.600000e+02	1.411286e+01	1.334691e+01
3.560000e+02	1.452139e+01	1.322768e+01
3.520000e+02	1.431484e+01	1.310818e+01
3.480000e+02	1.411963e+01	1.298841e+01
3.440000e+02	1.375857e+01	1.286837e+01
3.410000e+02	1.407290e+01	1.277816e+01
3.370000e+02	1.358901e+01	1.265763e+01
3.340000e+02	1.331762e+01	1.256706e+01
3.300000e+02	1.381427e+01	1.244603e+01
3.270000e+02	1.297780e+01	1.235508e+01
3.240000e+02	1.284304e+01	1.226396e+01
